case_id,crime_id,crime_type,crime_category,ipc_sections,bns_sections,severity,incident_date,incident_time,reported_date,state,district,police_station,case_status,description,synthetic_flag
CASE-000838,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-05-25,08:35,2023-05-26,Karnataka,District-05,PS-14,Under Investigation,Synthetic investigation scenario,true
CASE-000839,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-01-27,12:11,2023-01-29,Uttar Pradesh,District-27,PS-10,Open,Synthetic investigation scenario,true
CASE-000840,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-05-31,10:49,2023-05-31,Telangana,District-37,PS-10,Charge-sheeted,Synthetic investigation scenario,true
CASE-000841,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-09-14,22:50,2023-09-16,Gujarat,District-38,PS-13,Under Investigation,Synthetic investigation scenario,true
CASE-000842,ASSAULT,ASSAULT,Violent Crime,,,HIGH,2023-07-02,23:51,2023-07-04,Rajasthan,District-01,PS-04,Open,Synthetic investigation scenario,true
CASE-000843,THEFT,THEFT,Property Crime,,,MEDIUM,2023-01-08,05:14,2023-01-09,Karnataka,District-22,PS-11,Under Investigation,Synthetic investigation scenario,true
CASE-000844,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-07-18,05:57,2023-07-19,Karnataka,District-23,PS-01,Under Investigation,Synthetic investigation scenario,true
CASE-000845,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-12-14,20:17,2023-12-15,Gujarat,District-20,PS-20,Closed,Synthetic investigation scenario,true
CASE-000846,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-11-28,23:38,2023-11-29,Rajasthan,District-07,PS-05,Under Investigation,Synthetic investigation scenario,true
CASE-000847,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-09-17,10:56,2023-09-18,Kerala,District-22,PS-07,Under Investigation,Synthetic investigation scenario,true
CASE-000848,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-03-21,08:58,2023-03-22,Gujarat,District-02,PS-05,Closed,Synthetic investigation scenario,true
CASE-000849,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-06-22,12:20,2023-06-22,Gujarat,District-20,PS-19,Under Investigation,Synthetic investigation scenario,true
CASE-000850,NARCOTICS_TRAFFICKING,NARCOTICS_TRAFFICKING,Narcotics,,,CRITICAL,2023-08-01,01:26,2023-08-02,West Bengal,District-08,PS-11,Closed,Synthetic investigation scenario,true
CASE-000851,HUMAN_TRAFFICKING,HUMAN_TRAFFICKING,Trafficking,,,CRITICAL,2023-05-07,01:18,2023-05-08,Rajasthan,District-07,PS-15,Under Investigation,Synthetic investigation scenario,true
CASE-000852,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-11-11,02:54,2023-11-11,Gujarat,District-17,PS-17,Charge-sheeted,Synthetic investigation scenario,true
CASE-000853,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-03-18,21:59,2023-03-19,Delhi,District-35,PS-03,Charge-sheeted,Synthetic investigation scenario,true
CASE-000854,FORGERY,FORGERY,Financial Crime,,,MEDIUM,2023-10-01,21:11,2023-10-03,Maharashtra,District-25,PS-04,Open,Synthetic investigation scenario,true
CASE-000855,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-06-01,09:00,2023-06-02,West Bengal,District-06,PS-02,Open,Synthetic investigation scenario,true
CASE-000856,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-05-31,13:42,2023-05-31,Uttar Pradesh,District-38,PS-14,Charge-sheeted,Synthetic investigation scenario,true
CASE-000857,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-01-25,18:42,2023-01-27,Karnataka,District-11,PS-02,Under Investigation,Synthetic investigation scenario,true
CASE-000858,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-12-02,07:24,2023-12-04,Maharashtra,District-06,PS-02,Closed,Synthetic investigation scenario,true
CASE-000859,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-08-02,10:17,2023-08-02,Telangana,District-40,PS-08,Closed,Synthetic investigation scenario,true
CASE-000860,OTHER_SPECIAL_LOCAL_LAWS,OTHER_SPECIAL_LOCAL_LAWS,Special/Local Law,,,MEDIUM,2023-02-20,16:03,2023-02-21,Telangana,District-36,PS-19,Under Investigation,Synthetic investigation scenario,true
CASE-000861,ASSAULT,ASSAULT,Violent Crime,,,HIGH,2023-05-21,16:29,2023-05-23,Telangana,District-16,PS-15,Open,Synthetic investigation scenario,true
CASE-000862,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-06-26,00:10,2023-06-27,Maharashtra,District-24,PS-08,Charge-sheeted,Synthetic investigation scenario,true
CASE-000863,CHILD_RELATED_CRIME,CHILD_RELATED_CRIME,Crime Against Children,,,CRITICAL,2023-12-11,08:28,2023-12-12,Maharashtra,District-07,PS-21,Under Investigation,Synthetic investigation scenario,true
CASE-000864,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-12-10,08:04,2023-12-12,Maharashtra,District-08,PS-16,Under Investigation,Synthetic investigation scenario,true
CASE-000865,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-05-24,00:30,2023-05-24,Maharashtra,District-10,PS-13,Under Investigation,Synthetic investigation scenario,true
CASE-000866,HUMAN_TRAFFICKING,HUMAN_TRAFFICKING,Trafficking,,,CRITICAL,2023-04-19,01:02,2023-04-19,Rajasthan,District-26,PS-19,Closed,Synthetic investigation scenario,true
CASE-000867,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-12-19,01:48,2023-12-20,Uttar Pradesh,District-33,PS-10,Charge-sheeted,Synthetic investigation scenario,true
CASE-000868,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-08-06,06:43,2023-08-06,Gujarat,District-24,PS-06,Charge-sheeted,Synthetic investigation scenario,true
CASE-000869,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-10-07,02:08,2023-10-07,Rajasthan,District-14,PS-10,Closed,Synthetic investigation scenario,true
CASE-000870,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-10-13,13:44,2023-10-14,Rajasthan,District-30,PS-14,Open,Synthetic investigation scenario,true
CASE-000871,FORGERY,FORGERY,Financial Crime,,,MEDIUM,2023-06-15,10:27,2023-06-17,Rajasthan,District-35,PS-01,Under Investigation,Synthetic investigation scenario,true
CASE-000872,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-05-20,01:53,2023-05-21,Kerala,District-25,PS-21,Charge-sheeted,Synthetic investigation scenario,true
CASE-000873,NARCOTICS_TRAFFICKING,NARCOTICS_TRAFFICKING,Narcotics,,,CRITICAL,2023-09-15,11:49,2023-09-16,Rajasthan,District-34,PS-22,Charge-sheeted,Synthetic investigation scenario,true
CASE-000874,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-10-31,06:11,2023-11-01,Karnataka,District-04,PS-21,Open,Synthetic investigation scenario,true
CASE-000875,KIDNAPPING_FOR_RANSOM,KIDNAPPING_FOR_RANSOM,Kidnapping/Abduction,,,CRITICAL,2023-11-09,20:29,2023-11-11,Maharashtra,District-03,PS-11,Open,Synthetic investigation scenario,true
CASE-000876,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-02-26,20:13,2023-02-27,Delhi,District-21,PS-12,Charge-sheeted,Synthetic investigation scenario,true
CASE-000877,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-03-06,03:47,2023-03-06,Karnataka,District-21,PS-23,Under Investigation,Synthetic investigation scenario,true
CASE-000878,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-10-03,18:23,2023-10-04,Gujarat,District-24,PS-10,Under Investigation,Synthetic investigation scenario,true
CASE-000879,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-01-17,13:24,2023-01-18,Rajasthan,District-33,PS-08,Open,Synthetic investigation scenario,true
CASE-000880,HUMAN_TRAFFICKING,HUMAN_TRAFFICKING,Trafficking,,,CRITICAL,2023-11-15,23:44,2023-11-16,Tamil Nadu,District-07,PS-04,Closed,Synthetic investigation scenario,true
CASE-000881,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-08-18,17:24,2023-08-18,Delhi,District-18,PS-23,Closed,Synthetic investigation scenario,true
CASE-000882,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-01-07,02:56,2023-01-07,Gujarat,District-17,PS-18,Closed,Synthetic investigation scenario,true
CASE-000883,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-09-19,03:17,2023-09-20,Karnataka,District-07,PS-12,Open,Synthetic investigation scenario,true
CASE-000884,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-05-19,01:41,2023-05-20,West Bengal,District-14,PS-16,Closed,Synthetic investigation scenario,true
CASE-000885,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-07-10,17:32,2023-07-12,Delhi,District-16,PS-15,Under Investigation,Synthetic investigation scenario,true
CASE-000886,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-01-01,05:34,2023-01-02,Tamil Nadu,District-38,PS-01,Charge-sheeted,Synthetic investigation scenario,true
CASE-000887,NARCOTICS_TRAFFICKING,NARCOTICS_TRAFFICKING,Narcotics,,,CRITICAL,2023-06-16,07:23,2023-06-16,Karnataka,District-14,PS-05,Under Investigation,Synthetic investigation scenario,true
CASE-000888,KIDNAPPING_FOR_RANSOM,KIDNAPPING_FOR_RANSOM,Kidnapping/Abduction,,,CRITICAL,2023-02-10,06:03,2023-02-11,Kerala,District-14,PS-22,Under Investigation,Synthetic investigation scenario,true
CASE-000889,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-10-30,23:53,2023-11-01,Uttar Pradesh,District-19,PS-23,Charge-sheeted,Synthetic investigation scenario,true
CASE-000890,EXTORTION,EXTORTION,Organized/Financial Crime,,,HIGH,2023-06-01,06:33,2023-06-02,Maharashtra,District-20,PS-23,Charge-sheeted,Synthetic investigation scenario,true
CASE-000891,ASSAULT,ASSAULT,Violent Crime,,,HIGH,2023-02-07,13:51,2023-02-07,Rajasthan,District-09,PS-13,Charge-sheeted,Synthetic investigation scenario,true
CASE-000892,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-08-24,15:56,2023-08-26,Maharashtra,District-34,PS-20,Closed,Synthetic investigation scenario,true
CASE-000893,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-11-27,12:46,2023-11-28,Gujarat,District-23,PS-21,Under Investigation,Synthetic investigation scenario,true
CASE-000894,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-08-01,02:56,2023-08-02,West Bengal,District-10,PS-15,Under Investigation,Synthetic investigation scenario,true
CASE-000895,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-01-26,22:27,2023-01-27,Tamil Nadu,District-04,PS-02,Closed,Synthetic investigation scenario,true
CASE-000896,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-01-13,00:01,2023-01-13,West Bengal,District-21,PS-05,Under Investigation,Synthetic investigation scenario,true
CASE-000897,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-05-15,09:16,2023-05-16,Gujarat,District-08,PS-10,Under Investigation,Synthetic investigation scenario,true
CASE-000898,FINANCIAL_FRAUD,FINANCIAL_FRAUD,Financial Crime,,,HIGH,2023-02-05,08:33,2023-02-06,Uttar Pradesh,District-12,PS-15,Open,Synthetic investigation scenario,true
CASE-000899,THEFT,THEFT,Property Crime,,,MEDIUM,2023-08-09,20:30,2023-08-09,Tamil Nadu,District-25,PS-22,Under Investigation,Synthetic investigation scenario,true
CASE-000900,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-09-24,12:09,2023-09-25,Kerala,District-12,PS-05,Closed,Synthetic investigation scenario,true
CASE-000901,OTHER_SPECIAL_LOCAL_LAWS,OTHER_SPECIAL_LOCAL_LAWS,Special/Local Law,,,MEDIUM,2023-08-15,19:27,2023-08-16,Uttar Pradesh,District-29,PS-11,Closed,Synthetic investigation scenario,true
CASE-000902,CHILD_RELATED_CRIME,CHILD_RELATED_CRIME,Crime Against Children,,,CRITICAL,2023-10-07,21:21,2023-10-08,West Bengal,District-25,PS-16,Closed,Synthetic investigation scenario,true
CASE-000903,ASSAULT,ASSAULT,Violent Crime,,,HIGH,2023-01-23,14:55,2023-01-24,West Bengal,District-30,PS-07,Under Investigation,Synthetic investigation scenario,true
CASE-000904,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-03-04,11:51,2023-03-04,Maharashtra,District-09,PS-20,Open,Synthetic investigation scenario,true
CASE-000905,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-10-02,16:08,2023-10-04,Kerala,District-10,PS-12,Charge-sheeted,Synthetic investigation scenario,true
CASE-000906,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-10-30,11:58,2023-10-30,Gujarat,District-21,PS-14,Closed,Synthetic investigation scenario,true
CASE-000907,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-08-14,20:29,2023-08-15,West Bengal,District-24,PS-04,Open,Synthetic investigation scenario,true
CASE-000908,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-01-23,02:23,2023-01-23,Tamil Nadu,District-06,PS-03,Under Investigation,Synthetic investigation scenario,true
CASE-000909,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-06-04,09:37,2023-06-05,West Bengal,District-23,PS-08,Under Investigation,Synthetic investigation scenario,true
CASE-000910,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-09-13,11:00,2023-09-14,Kerala,District-31,PS-01,Open,Synthetic investigation scenario,true
CASE-000911,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-06-20,08:19,2023-06-21,Tamil Nadu,District-22,PS-12,Under Investigation,Synthetic investigation scenario,true
CASE-000912,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-12-09,04:54,2023-12-09,Tamil Nadu,District-09,PS-07,Open,Synthetic investigation scenario,true
CASE-000913,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-04-09,02:23,2023-04-10,Tamil Nadu,District-16,PS-22,Charge-sheeted,Synthetic investigation scenario,true
CASE-000914,OTHER_SPECIAL_LOCAL_LAWS,OTHER_SPECIAL_LOCAL_LAWS,Special/Local Law,,,MEDIUM,2023-07-17,21:14,2023-07-19,Uttar Pradesh,District-24,PS-10,Closed,Synthetic investigation scenario,true
CASE-000915,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-01-07,19:45,2023-01-08,West Bengal,District-35,PS-04,Closed,Synthetic investigation scenario,true
CASE-000916,EXTORTION,EXTORTION,Organized/Financial Crime,,,HIGH,2023-08-07,11:50,2023-08-09,Maharashtra,District-09,PS-09,Under Investigation,Synthetic investigation scenario,true
CASE-000917,CYBERCRIME,CYBERCRIME,Cybercrime,,,HIGH,2023-06-20,03:46,2023-06-22,West Bengal,District-39,PS-12,Open,Synthetic investigation scenario,true
CASE-000918,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-08-30,01:46,2023-08-31,Tamil Nadu,District-09,PS-24,Under Investigation,Synthetic investigation scenario,true
CASE-000919,FORGERY,FORGERY,Financial Crime,,,MEDIUM,2023-09-06,01:12,2023-09-06,Telangana,District-33,PS-03,Closed,Synthetic investigation scenario,true
CASE-000920,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-06-02,19:36,2023-06-04,Uttar Pradesh,District-05,PS-10,Open,Synthetic investigation scenario,true
CASE-000921,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-10-20,04:22,2023-10-21,Telangana,District-18,PS-09,Under Investigation,Synthetic investigation scenario,true
CASE-000922,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-03-18,18:10,2023-03-19,Gujarat,District-15,PS-02,Closed,Synthetic investigation scenario,true
CASE-000923,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-01-19,09:19,2023-01-19,Karnataka,District-28,PS-21,Charge-sheeted,Synthetic investigation scenario,true
CASE-000924,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-08-01,09:53,2023-08-02,Kerala,District-32,PS-21,Charge-sheeted,Synthetic investigation scenario,true
CASE-000925,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-10-03,14:24,2023-10-05,Uttar Pradesh,District-33,PS-13,Under Investigation,Synthetic investigation scenario,true
CASE-000926,THEFT,THEFT,Property Crime,,,MEDIUM,2023-05-25,15:42,2023-05-25,Kerala,District-09,PS-11,Charge-sheeted,Synthetic investigation scenario,true
CASE-000927,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-05-24,02:33,2023-05-25,Uttar Pradesh,District-35,PS-20,Under Investigation,Synthetic investigation scenario,true
CASE-000928,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-07-24,13:53,2023-07-26,Rajasthan,District-18,PS-12,Closed,Synthetic investigation scenario,true
CASE-000929,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-12-05,22:04,2023-12-06,Tamil Nadu,District-31,PS-16,Charge-sheeted,Synthetic investigation scenario,true
CASE-000930,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-10-30,05:28,2023-10-30,Karnataka,District-39,PS-07,Open,Synthetic investigation scenario,true
CASE-000931,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-11-15,18:56,2023-11-16,Uttar Pradesh,District-11,PS-17,Closed,Synthetic investigation scenario,true
CASE-000932,CHILD_RELATED_CRIME,CHILD_RELATED_CRIME,Crime Against Children,,,CRITICAL,2023-07-27,07:20,2023-07-28,Maharashtra,District-20,PS-03,Closed,Synthetic investigation scenario,true
CASE-000933,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-11-08,19:31,2023-11-10,Karnataka,District-18,PS-08,Under Investigation,Synthetic investigation scenario,true
CASE-000934,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-07-31,01:35,2023-07-31,Delhi,District-02,PS-19,Closed,Synthetic investigation scenario,true
CASE-000935,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-01-15,22:20,2023-01-17,West Bengal,District-24,PS-12,Open,Synthetic investigation scenario,true
CASE-000936,CHILD_RELATED_CRIME,CHILD_RELATED_CRIME,Crime Against Children,,,CRITICAL,2023-12-15,15:42,2023-12-17,Kerala,District-10,PS-07,Under Investigation,Synthetic investigation scenario,true
CASE-000937,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-04-21,06:41,2023-04-22,Tamil Nadu,District-28,PS-22,Open,Synthetic investigation scenario,true
CASE-000938,MURDER,MURDER,Violent Crime,,,CRITICAL,2023-03-27,14:32,2023-03-28,Rajasthan,District-31,PS-23,Closed,Synthetic investigation scenario,true
CASE-000939,OTHER_SPECIAL_LOCAL_LAWS,OTHER_SPECIAL_LOCAL_LAWS,Special/Local Law,,,MEDIUM,2023-12-01,00:18,2023-12-01,Gujarat,District-04,PS-16,Closed,Synthetic investigation scenario,true
CASE-000940,THEFT,THEFT,Property Crime,,,MEDIUM,2023-11-07,15:29,2023-11-08,West Bengal,District-06,PS-20,Under Investigation,Synthetic investigation scenario,true
CASE-000941,ATTEMPTED_MURDER,ATTEMPTED_MURDER,Violent Crime,,,CRITICAL,2023-05-23,07:22,2023-05-24,Telangana,District-07,PS-19,Charge-sheeted,Synthetic investigation scenario,true
CASE-000942,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-04-17,12:46,2023-04-18,Karnataka,District-34,PS-20,Closed,Synthetic investigation scenario,true
CASE-000943,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-03-09,05:04,2023-03-11,Delhi,District-06,PS-09,Open,Synthetic investigation scenario,true
CASE-000944,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-09-17,19:35,2023-09-18,Tamil Nadu,District-17,PS-07,Charge-sheeted,Synthetic investigation scenario,true
CASE-000945,CYBERCRIME,CYBERCRIME,Cybercrime,,,HIGH,2023-05-26,23:37,2023-05-28,Tamil Nadu,District-33,PS-13,Closed,Synthetic investigation scenario,true
CASE-000946,THEFT,THEFT,Property Crime,,,MEDIUM,2023-01-26,11:23,2023-01-28,West Bengal,District-10,PS-10,Charge-sheeted,Synthetic investigation scenario,true
CASE-000947,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-06-18,08:46,2023-06-18,Tamil Nadu,District-39,PS-24,Under Investigation,Synthetic investigation scenario,true
CASE-000948,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-04-29,03:22,2023-04-29,Rajasthan,District-20,PS-06,Closed,Synthetic investigation scenario,true
CASE-000949,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-06-13,08:15,2023-06-13,Delhi,District-07,PS-01,Under Investigation,Synthetic investigation scenario,true
CASE-000950,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-03-03,13:11,2023-03-05,Delhi,District-36,PS-15,Open,Synthetic investigation scenario,true
CASE-000951,FORGERY,FORGERY,Financial Crime,,,MEDIUM,2023-01-27,09:12,2023-01-29,Tamil Nadu,District-03,PS-13,Open,Synthetic investigation scenario,true
CASE-000952,RAPE,RAPE,Sexual Crime,,,CRITICAL,2023-06-20,22:11,2023-06-22,Rajasthan,District-32,PS-21,Under Investigation,Synthetic investigation scenario,true
CASE-000953,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-06-16,11:53,2023-06-16,Karnataka,District-36,PS-01,Charge-sheeted,Synthetic investigation scenario,true
CASE-000954,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-10-30,04:12,2023-10-31,Maharashtra,District-38,PS-14,Closed,Synthetic investigation scenario,true
CASE-000955,DACOITY,DACOITY,Property/Violent Crime,,,CRITICAL,2023-06-30,04:35,2023-06-30,Gujarat,District-01,PS-07,Open,Synthetic investigation scenario,true
CASE-000956,CYBERCRIME,CYBERCRIME,Cybercrime,,,HIGH,2023-12-10,10:28,2023-12-11,Rajasthan,District-11,PS-12,Closed,Synthetic investigation scenario,true
CASE-000957,ASSAULT,ASSAULT,Violent Crime,,,HIGH,2023-05-19,18:47,2023-05-19,Kerala,District-06,PS-01,Open,Synthetic investigation scenario,true
CASE-000958,KIDNAPPING_FOR_RANSOM,KIDNAPPING_FOR_RANSOM,Kidnapping/Abduction,,,CRITICAL,2023-02-23,12:13,2023-02-25,Karnataka,District-13,PS-10,Open,Synthetic investigation scenario,true
CASE-000959,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-08-02,12:30,2023-08-03,Tamil Nadu,District-33,PS-20,Under Investigation,Synthetic investigation scenario,true
CASE-000960,VEHICLE_THEFT,VEHICLE_THEFT,Property Crime,,,MEDIUM,2023-09-09,20:25,2023-09-11,Karnataka,District-38,PS-18,Closed,Synthetic investigation scenario,true
CASE-000961,CYBERCRIME,CYBERCRIME,Cybercrime,,,HIGH,2023-04-13,14:16,2023-04-14,Gujarat,District-27,PS-01,Under Investigation,Synthetic investigation scenario,true
CASE-000962,THEFT,THEFT,Property Crime,,,MEDIUM,2023-01-19,19:41,2023-01-20,West Bengal,District-02,PS-21,Open,Synthetic investigation scenario,true
CASE-000963,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-10-06,16:04,2023-10-07,West Bengal,District-40,PS-06,Charge-sheeted,Synthetic investigation scenario,true
CASE-000964,CHILD_RELATED_CRIME,CHILD_RELATED_CRIME,Crime Against Children,,,CRITICAL,2023-12-03,17:01,2023-12-05,Tamil Nadu,District-32,PS-03,Charge-sheeted,Synthetic investigation scenario,true
CASE-000965,CULPABLE_HOMICIDE,CULPABLE_HOMICIDE,Violent Crime,,,CRITICAL,2023-11-04,22:10,2023-11-05,Maharashtra,District-07,PS-19,Under Investigation,Synthetic investigation scenario,true
CASE-000966,KIDNAPPING,KIDNAPPING,Kidnapping/Abduction,,,CRITICAL,2023-03-28,05:02,2023-03-29,Karnataka,District-34,PS-04,Open,Synthetic investigation scenario,true
CASE-000967,NARCOTICS_NDPS,NARCOTICS_NDPS,Narcotics,,,HIGH,2023-04-13,12:17,2023-04-15,Kerala,District-09,PS-12,Under Investigation,Synthetic investigation scenario,true
CASE-000968,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-04-22,23:23,2023-04-23,Kerala,District-35,PS-12,Charge-sheeted,Synthetic investigation scenario,true
CASE-000969,ROBBERY,ROBBERY,Property/Violent Crime,,,HIGH,2023-11-21,20:02,2023-11-23,Tamil Nadu,District-01,PS-12,Closed,Synthetic investigation scenario,true
CASE-000970,BURGLARY,BURGLARY,Property Crime,,,MEDIUM,2023-06-20,02:31,2023-06-20,Maharashtra,District-09,PS-25,Under Investigation,Synthetic investigation scenario,true
CASE-000971,ATTEMPTED_RAPE,ATTEMPTED_RAPE,Sexual Crime,,,CRITICAL,2023-02-16,01:45,2023-02-16,Telangana,District-37,PS-25,Closed,Synthetic investigation scenario,true
CASE-000972,EXTORTION,EXTORTION,Organized/Financial Crime,,,HIGH,2023-12-30,01:26,2023-12-31,Gujarat,District-27,PS-20,Under Investigation,Synthetic investigation scenario,true
CASE-000973,FORGERY,FORGERY,Financial Crime,,,MEDIUM,2023-05-23,19:23,2023-05-24,Maharashtra,District-22,PS-19,Charge-sheeted,Synthetic investigation scenario,true
CASE-000974,CRUELTY_BY_HUSBAND_OR_RELATIVES,CRUELTY_BY_HUSBAND_OR_RELATIVES,Crime Against Women,,,HIGH,2023-06-22,19:42,2023-06-23,Kerala,District-40,PS-20,Charge-sheeted,Synthetic investigation scenario,true
CASE-000975,HUMAN_TRAFFICKING,HUMAN_TRAFFICKING,Trafficking,,,CRITICAL,2023-01-19,15:42,2023-01-19,Tamil Nadu,District-30,PS-01,Under Investigation,Synthetic investigation scenario,true
CASE-000976,CYBERCRIME,CYBERCRIME,Cybercrime,,,HIGH,2023-09-28,18:16,2023-09-29,Telangana,District-01,PS-15,Under Investigation,Synthetic investigation scenario,true
CASE-000977,OTHER_SPECIAL_LOCAL_LAWS,OTHER_SPECIAL_LOCAL_LAWS,Special/Local Law,,,MEDIUM,2023-11-23,04:26,2023-11-23,Rajasthan,District-16,PS-25,Open,Synthetic investigation scenario,true
