location_id,location_type,state,district,city,area,latitude,longitude,address_label,synthetic_flag
LOC-001604,Residence,West Bengal,District-01,City-24,Area-148,23.24767,79.766227,Synthetic Location 1604,true
LOC-001605,Public,West Bengal,District-01,City-20,Area-101,28.554509,78.231822,Synthetic Location 1605,true
LOC-001606,Commercial,West Bengal,District-01,City-15,Area-146,11.771339,85.685216,Synthetic Location 1606,true
LOC-001607,Office,Tamil Nadu,District-14,City-24,Area-042,13.455945,84.255085,Synthetic Location 1607,true
LOC-001608,Office,Tamil Nadu,District-14,City-25,Area-074,14.311795,71.537152,Synthetic Location 1608,true
LOC-001609,Digital,Tamil Nadu,District-14,City-10,Area-084,25.845865,71.526076,Synthetic Location 1609,true
LOC-001610,Residence,Tamil Nadu,District-14,City-20,Area-021,17.984124,68.653628,Synthetic Location 1610,true
LOC-001611,Commercial,Karnataka,District-31,City-15,Area-107,22.058052,86.881168,Synthetic Location 1611,true
LOC-001612,Public,Karnataka,District-31,City-19,Area-048,30.491093,92.91535,Synthetic Location 1612,true
LOC-001613,Office,Tamil Nadu,District-37,City-14,Area-126,30.824787,80.212438,Synthetic Location 1613,true
LOC-001614,Public,Tamil Nadu,District-37,City-20,Area-028,21.410522,96.280826,Synthetic Location 1614,true
LOC-001615,Commercial,Maharashtra,District-39,City-09,Area-115,32.654781,74.789921,Synthetic Location 1615,true
LOC-001616,Hotel,Maharashtra,District-39,City-25,Area-118,11.081709,68.963251,Synthetic Location 1616,true
LOC-001617,Commercial,Telangana,District-10,City-15,Area-071,31.946865,82.176576,Synthetic Location 1617,true
LOC-001618,Warehouse,Telangana,District-10,City-11,Area-011,29.267538,68.921786,Synthetic Location 1618,true
LOC-001619,Warehouse,Telangana,District-10,City-08,Area-083,30.971147,76.688093,Synthetic Location 1619,true
LOC-001620,Warehouse,Telangana,District-10,City-13,Area-022,18.056154,85.637052,Synthetic Location 1620,true
LOC-001621,Commercial,Maharashtra,District-12,City-21,Area-045,13.310002,70.366715,Synthetic Location 1621,true
LOC-001622,Commercial,Maharashtra,District-12,City-21,Area-016,21.760024,86.549803,Synthetic Location 1622,true
LOC-001623,Digital,Maharashtra,District-12,City-20,Area-081,25.673874,81.678492,Synthetic Location 1623,true
LOC-001624,Public,Uttar Pradesh,District-15,City-06,Area-073,9.809638,69.992704,Synthetic Location 1624,true
LOC-001625,Warehouse,Uttar Pradesh,District-15,City-18,Area-085,31.608139,70.89727,Synthetic Location 1625,true
LOC-001626,Office,Uttar Pradesh,District-15,City-14,Area-125,22.558563,72.295954,Synthetic Location 1626,true
LOC-001627,Commercial,Uttar Pradesh,District-15,City-05,Area-041,19.775637,74.800549,Synthetic Location 1627,true
LOC-001628,Road,West Bengal,District-38,City-01,Area-093,15.826222,96.324289,Synthetic Location 1628,true
LOC-001629,Road,West Bengal,District-38,City-22,Area-074,10.689008,87.285836,Synthetic Location 1629,true
LOC-001630,Residence,West Bengal,District-38,City-30,Area-104,24.73104,96.69492,Synthetic Location 1630,true
LOC-001631,Residence,West Bengal,District-38,City-06,Area-023,9.233486,87.117418,Synthetic Location 1631,true
LOC-001632,Commercial,Kerala,District-29,City-10,Area-063,12.480277,87.037712,Synthetic Location 1632,true
LOC-001633,Warehouse,Kerala,District-29,City-04,Area-106,33.234903,84.507609,Synthetic Location 1633,true
LOC-001634,Digital,Kerala,District-29,City-20,Area-147,21.894676,90.528889,Synthetic Location 1634,true
LOC-001635,Residence,Tamil Nadu,District-10,City-29,Area-093,9.073839,80.297109,Synthetic Location 1635,true
LOC-001636,Commercial,Tamil Nadu,District-10,City-27,Area-110,20.37103,84.004323,Synthetic Location 1636,true
LOC-001637,Office,Tamil Nadu,District-10,City-23,Area-130,31.807114,93.974925,Synthetic Location 1637,true
LOC-001638,Financial,Tamil Nadu,District-10,City-24,Area-043,23.110669,78.406837,Synthetic Location 1638,true
LOC-001639,Road,Tamil Nadu,District-12,City-17,Area-089,10.59763,72.289999,Synthetic Location 1639,true
LOC-001640,Residence,Tamil Nadu,District-12,City-20,Area-115,21.979644,88.154894,Synthetic Location 1640,true
LOC-001641,Road,Tamil Nadu,District-12,City-11,Area-090,20.771926,71.762605,Synthetic Location 1641,true
LOC-001642,Transit,Tamil Nadu,District-12,City-02,Area-116,22.400704,70.563553,Synthetic Location 1642,true
LOC-001643,Transit,Tamil Nadu,District-39,City-05,Area-046,26.61986,76.297784,Synthetic Location 1643,true
LOC-001644,Financial,Tamil Nadu,District-39,City-23,Area-138,29.267693,81.985844,Synthetic Location 1644,true
LOC-001645,Financial,Tamil Nadu,District-39,City-10,Area-134,27.36447,92.517852,Synthetic Location 1645,true
LOC-001646,Residence,Tamil Nadu,District-39,City-18,Area-069,25.462915,68.502858,Synthetic Location 1646,true
LOC-001647,Office,Maharashtra,District-17,City-06,Area-024,31.181391,86.122319,Synthetic Location 1647,true
LOC-001648,Road,Maharashtra,District-17,City-19,Area-098,18.750002,79.254745,Synthetic Location 1648,true
LOC-001649,Warehouse,Maharashtra,District-17,City-21,Area-145,9.423146,69.914447,Synthetic Location 1649,true
LOC-001650,Digital,Maharashtra,District-13,City-24,Area-021,12.027106,79.75445,Synthetic Location 1650,true
LOC-001651,Commercial,Maharashtra,District-13,City-06,Area-057,17.694338,74.501206,Synthetic Location 1651,true
LOC-001652,Financial,Maharashtra,District-13,City-18,Area-088,24.900642,89.534797,Synthetic Location 1652,true
LOC-001653,Hotel,Rajasthan,District-28,City-22,Area-126,21.657533,92.379017,Synthetic Location 1653,true
LOC-001654,Residence,Rajasthan,District-28,City-27,Area-130,12.872123,96.987394,Synthetic Location 1654,true
LOC-001655,Digital,Karnataka,District-07,City-24,Area-126,25.549996,96.513207,Synthetic Location 1655,true
LOC-001656,Public,Karnataka,District-07,City-25,Area-112,15.50547,74.414322,Synthetic Location 1656,true
LOC-001657,Residence,Karnataka,District-07,City-18,Area-058,10.08751,69.14825,Synthetic Location 1657,true
LOC-001658,Office,Delhi,District-34,City-11,Area-148,23.302819,88.928453,Synthetic Location 1658,true
LOC-001659,Public,Delhi,District-34,City-06,Area-106,30.256229,89.108131,Synthetic Location 1659,true
LOC-001660,Public,Maharashtra,District-22,City-17,Area-135,15.666454,96.77653,Synthetic Location 1660,true
LOC-001661,Digital,Maharashtra,District-22,City-16,Area-035,25.766807,73.619951,Synthetic Location 1661,true
LOC-001662,Public,Maharashtra,District-22,City-04,Area-015,33.544689,75.211181,Synthetic Location 1662,true
LOC-001663,Hotel,Maharashtra,District-37,City-26,Area-128,27.34449,89.4605,Synthetic Location 1663,true
LOC-001664,Public,Maharashtra,District-37,City-13,Area-114,14.195217,81.982045,Synthetic Location 1664,true
LOC-001665,Digital,Uttar Pradesh,District-38,City-14,Area-119,17.193472,86.325008,Synthetic Location 1665,true
LOC-001666,Residence,Uttar Pradesh,District-38,City-29,Area-104,14.000531,89.953039,Synthetic Location 1666,true
LOC-001667,Transit,Uttar Pradesh,District-38,City-23,Area-121,12.354964,84.011613,Synthetic Location 1667,true
LOC-001668,Digital,Karnataka,District-07,City-24,Area-117,13.335266,95.841476,Synthetic Location 1668,true
LOC-001669,Office,Karnataka,District-07,City-30,Area-063,33.935645,77.040374,Synthetic Location 1669,true
LOC-001670,Financial,Karnataka,District-07,City-15,Area-020,8.745921,92.452677,Synthetic Location 1670,true
LOC-001671,Public,Karnataka,District-07,City-27,Area-022,13.104423,90.880293,Synthetic Location 1671,true
LOC-001672,Warehouse,West Bengal,District-10,City-08,Area-010,9.007522,89.728633,Synthetic Location 1672,true
LOC-001673,Transit,West Bengal,District-10,City-19,Area-074,27.473406,79.352665,Synthetic Location 1673,true
LOC-001674,Hotel,West Bengal,District-10,City-28,Area-135,33.453999,72.003778,Synthetic Location 1674,true
LOC-001675,Hotel,Delhi,District-13,City-29,Area-018,30.126133,77.842912,Synthetic Location 1675,true
LOC-001676,Transit,Delhi,District-13,City-01,Area-084,25.911055,68.687426,Synthetic Location 1676,true
LOC-001677,Hotel,Delhi,District-13,City-15,Area-047,31.034885,88.162306,Synthetic Location 1677,true
LOC-001678,Digital,Uttar Pradesh,District-24,City-08,Area-109,13.465322,93.028059,Synthetic Location 1678,true
LOC-001679,Digital,Uttar Pradesh,District-24,City-05,Area-144,25.867593,82.853431,Synthetic Location 1679,true
LOC-001680,Financial,Rajasthan,District-15,City-11,Area-066,14.512504,74.578954,Synthetic Location 1680,true
LOC-001681,Transit,Rajasthan,District-15,City-01,Area-063,31.419069,70.458923,Synthetic Location 1681,true
LOC-001682,Hotel,Rajasthan,District-15,City-16,Area-090,13.383134,82.265036,Synthetic Location 1682,true
LOC-001683,Road,Telangana,District-27,City-25,Area-126,32.294086,96.466117,Synthetic Location 1683,true
LOC-001684,Digital,Telangana,District-27,City-21,Area-060,29.671516,86.48087,Synthetic Location 1684,true
LOC-001685,Commercial,Telangana,District-27,City-17,Area-097,22.723354,95.010834,Synthetic Location 1685,true
LOC-001686,Warehouse,Telangana,District-27,City-03,Area-072,23.393347,90.393364,Synthetic Location 1686,true
LOC-001687,Commercial,Karnataka,District-01,City-28,Area-121,30.996311,72.690735,Synthetic Location 1687,true
LOC-001688,Warehouse,Karnataka,District-01,City-08,Area-035,12.077035,76.286384,Synthetic Location 1688,true
LOC-001689,Transit,Gujarat,District-24,City-12,Area-100,28.008417,81.345804,Synthetic Location 1689,true
LOC-001690,Commercial,Gujarat,District-24,City-05,Area-089,14.563987,76.683464,Synthetic Location 1690,true
LOC-001691,Residence,Gujarat,District-24,City-04,Area-117,25.929775,84.225181,Synthetic Location 1691,true
LOC-001692,Road,Rajasthan,District-28,City-27,Area-150,31.677186,75.707437,Synthetic Location 1692,true
LOC-001693,Public,Rajasthan,District-28,City-04,Area-095,28.261094,68.200602,Synthetic Location 1693,true
LOC-001694,Financial,Tamil Nadu,District-07,City-06,Area-105,14.925595,83.780006,Synthetic Location 1694,true
LOC-001695,Commercial,Tamil Nadu,District-07,City-13,Area-039,27.897726,80.217423,Synthetic Location 1695,true
LOC-001696,Road,Tamil Nadu,District-07,City-16,Area-001,13.778507,75.155991,Synthetic Location 1696,true
LOC-001697,Transit,West Bengal,District-36,City-20,Area-092,22.191986,94.021976,Synthetic Location 1697,true
LOC-001698,Warehouse,West Bengal,District-36,City-30,Area-036,29.004526,88.807161,Synthetic Location 1698,true
LOC-001699,Digital,West Bengal,District-36,City-20,Area-138,32.176383,76.343058,Synthetic Location 1699,true
LOC-001700,Commercial,Karnataka,District-18,City-23,Area-045,13.482386,70.904513,Synthetic Location 1700,true
LOC-001701,Warehouse,Karnataka,District-18,City-04,Area-086,17.494052,78.416086,Synthetic Location 1701,true
LOC-001702,Road,Karnataka,District-18,City-04,Area-123,26.668206,94.111515,Synthetic Location 1702,true
LOC-001703,Residence,Gujarat,District-07,City-16,Area-131,16.646388,88.166548,Synthetic Location 1703,true
LOC-001704,Warehouse,Gujarat,District-07,City-14,Area-107,15.943086,70.255687,Synthetic Location 1704,true
LOC-001705,Warehouse,Rajasthan,District-18,City-14,Area-136,30.802274,93.580893,Synthetic Location 1705,true
LOC-001706,Warehouse,Rajasthan,District-18,City-01,Area-058,26.707277,68.404041,Synthetic Location 1706,true
LOC-001707,Residence,Delhi,District-38,City-12,Area-054,10.179723,85.331651,Synthetic Location 1707,true
LOC-001708,Residence,Delhi,District-38,City-09,Area-142,9.158487,91.543723,Synthetic Location 1708,true
LOC-001709,Digital,Delhi,District-38,City-07,Area-043,30.691385,80.196457,Synthetic Location 1709,true
LOC-001710,Commercial,Rajasthan,District-02,City-02,Area-102,10.97633,88.490044,Synthetic Location 1710,true
LOC-001711,Transit,Rajasthan,District-02,City-13,Area-138,22.076637,92.112903,Synthetic Location 1711,true
LOC-001712,Commercial,Kerala,District-34,City-03,Area-024,20.732711,94.959208,Synthetic Location 1712,true
LOC-001713,Hotel,Kerala,District-34,City-18,Area-097,23.575695,79.37096,Synthetic Location 1713,true
LOC-001714,Financial,Telangana,District-36,City-13,Area-032,30.295934,89.978644,Synthetic Location 1714,true
LOC-001715,Warehouse,Telangana,District-36,City-25,Area-100,21.770611,95.410913,Synthetic Location 1715,true
LOC-001716,Digital,Telangana,District-36,City-15,Area-079,21.384457,94.640397,Synthetic Location 1716,true
LOC-001717,Residence,Telangana,District-36,City-05,Area-057,9.091714,70.92195,Synthetic Location 1717,true
LOC-001718,Warehouse,Tamil Nadu,District-17,City-17,Area-012,20.2249,84.87781,Synthetic Location 1718,true
LOC-001719,Road,Tamil Nadu,District-17,City-24,Area-065,25.688144,84.323256,Synthetic Location 1719,true
LOC-001720,Road,Tamil Nadu,District-17,City-13,Area-092,31.441909,87.798088,Synthetic Location 1720,true
LOC-001721,Financial,Karnataka,District-24,City-01,Area-115,33.415917,72.943757,Synthetic Location 1721,true
LOC-001722,Digital,Karnataka,District-24,City-01,Area-140,31.849101,72.384355,Synthetic Location 1722,true
LOC-001723,Public,Delhi,District-15,City-05,Area-103,30.426426,87.050651,Synthetic Location 1723,true
LOC-001724,Residence,Delhi,District-15,City-12,Area-119,15.838877,77.132663,Synthetic Location 1724,true
LOC-001725,Residence,Delhi,District-15,City-21,Area-060,33.620208,91.966343,Synthetic Location 1725,true
LOC-001726,Residence,Delhi,District-15,City-14,Area-046,15.091384,88.467982,Synthetic Location 1726,true
LOC-001727,Transit,Kerala,District-13,City-30,Area-013,13.263684,94.577594,Synthetic Location 1727,true
LOC-001728,Public,Kerala,District-13,City-19,Area-091,28.663602,82.722564,Synthetic Location 1728,true
LOC-001729,Digital,Kerala,District-13,City-24,Area-130,9.973569,71.817014,Synthetic Location 1729,true
LOC-001730,Hotel,Maharashtra,District-08,City-11,Area-055,13.839478,89.963167,Synthetic Location 1730,true
LOC-001731,Public,Maharashtra,District-08,City-29,Area-101,9.894135,68.328192,Synthetic Location 1731,true
LOC-001732,Warehouse,Maharashtra,District-08,City-15,Area-018,19.975746,90.955814,Synthetic Location 1732,true
LOC-001733,Digital,Maharashtra,District-08,City-08,Area-068,24.764138,94.51145,Synthetic Location 1733,true
LOC-001734,Transit,Rajasthan,District-01,City-23,Area-073,29.765403,94.133343,Synthetic Location 1734,true
LOC-001735,Digital,Rajasthan,District-01,City-25,Area-096,12.369235,83.071986,Synthetic Location 1735,true
LOC-001736,Office,Rajasthan,District-01,City-24,Area-091,16.753377,94.207854,Synthetic Location 1736,true
LOC-001737,Hotel,Rajasthan,District-01,City-27,Area-139,23.482128,82.873618,Synthetic Location 1737,true
LOC-001738,Digital,Telangana,District-27,City-16,Area-016,12.258327,77.586601,Synthetic Location 1738,true
LOC-001739,Road,Telangana,District-27,City-21,Area-062,26.201133,70.609152,Synthetic Location 1739,true
LOC-001740,Digital,Telangana,District-27,City-18,Area-073,22.85645,82.653468,Synthetic Location 1740,true
LOC-001741,Transit,Telangana,District-27,City-04,Area-128,20.957382,78.676908,Synthetic Location 1741,true
LOC-001742,Hotel,West Bengal,District-38,City-30,Area-118,16.977006,77.828938,Synthetic Location 1742,true
LOC-001743,Public,West Bengal,District-38,City-08,Area-030,15.51077,73.063291,Synthetic Location 1743,true
LOC-001744,Road,Kerala,District-05,City-05,Area-047,10.02174,89.579065,Synthetic Location 1744,true
LOC-001745,Hotel,Kerala,District-05,City-22,Area-013,24.642211,94.396058,Synthetic Location 1745,true
LOC-001746,Residence,Tamil Nadu,District-03,City-20,Area-096,31.423686,73.512103,Synthetic Location 1746,true
LOC-001747,Commercial,Tamil Nadu,District-03,City-09,Area-100,9.977634,78.570396,Synthetic Location 1747,true
LOC-001748,Warehouse,Tamil Nadu,District-20,City-17,Area-046,29.885484,82.487988,Synthetic Location 1748,true
LOC-001749,Office,Tamil Nadu,District-20,City-04,Area-136,27.857315,85.72732,Synthetic Location 1749,true
LOC-001750,Warehouse,Tamil Nadu,District-20,City-16,Area-097,21.866841,96.658186,Synthetic Location 1750,true
LOC-001751,Financial,West Bengal,District-16,City-02,Area-104,21.657221,77.637634,Synthetic Location 1751,true
LOC-001752,Financial,West Bengal,District-16,City-27,Area-119,11.073199,93.229768,Synthetic Location 1752,true
LOC-001753,Residence,West Bengal,District-16,City-03,Area-037,24.106008,70.358476,Synthetic Location 1753,true
LOC-001754,Transit,Karnataka,District-35,City-11,Area-148,21.989841,70.143993,Synthetic Location 1754,true
LOC-001755,Residence,Karnataka,District-35,City-12,Area-063,22.27181,84.214541,Synthetic Location 1755,true
LOC-001756,Warehouse,Karnataka,District-35,City-28,Area-064,24.951628,92.752072,Synthetic Location 1756,true
LOC-001757,Road,Karnataka,District-35,City-05,Area-041,30.993417,69.460084,Synthetic Location 1757,true
LOC-001758,Office,Kerala,District-31,City-12,Area-115,31.302928,68.31877,Synthetic Location 1758,true
LOC-001759,Road,Kerala,District-31,City-07,Area-096,10.746861,80.329209,Synthetic Location 1759,true
LOC-001760,Hotel,Kerala,District-31,City-30,Area-060,10.300321,92.939925,Synthetic Location 1760,true
LOC-001761,Road,Kerala,District-31,City-16,Area-142,24.365124,82.855707,Synthetic Location 1761,true
LOC-001762,Transit,Uttar Pradesh,District-04,City-28,Area-002,13.928374,78.356233,Synthetic Location 1762,true
LOC-001763,Transit,Uttar Pradesh,District-04,City-03,Area-114,23.151992,68.816606,Synthetic Location 1763,true
LOC-001764,Financial,Uttar Pradesh,District-04,City-19,Area-148,27.946893,69.069125,Synthetic Location 1764,true
